feature,family,coef,univariate_auroc,univariate_auroc_direction_free,paired_cohens_d,frac_pairs_fake_higher,sign_stability,boot_coef_std,boot_coef_iqr,boot_ci_lo,boot_ci_hi,abs_coef,abs_coef_rank,sign
eps_slope,legacy_noise,-0.0317154455217863,0.12666666666666668,0.8733333333333333,-1.2862776302845715,0.1,1.0,0.0030743628153067585,0.004429641850308221,-0.034881683187509595,-0.02332846167175443,0.0317154455217863,191,-1
rich_score_norm_slope,rich_score_dynamics,-0.031715439370769885,0.12666666666666668,0.8733333333333333,-1.2862774792105165,0.1,1.0,0.0030743593770299915,0.004429616993279324,-0.034881674039510924,-0.023328458491348483,0.031715439370769885,192,-1
guidance_late,legacy_guidance,0.031085892002248667,0.5197222222222222,0.5197222222222222,0.04466546721258524,0.55,0.988,0.011547570960160958,0.01742598978389106,0.003617527773962483,0.0455400844868355,0.031085892002248667,193,1
rich_score_t4_q95,rich_score_moments,-0.03096035677565827,0.22777777777777777,0.7722222222222223,-0.797403963578519,0.21666666666666667,0.976,0.01144830340114715,0.015403825297555337,-0.04526615710865491,-0.0008311696853409193,0.03096035677565827,194,-1
rich_latent_t1_pr,rich_latent_typicality,-0.03092738688415435,0.5269444444444444,0.5269444444444444,0.09119492670971312,0.5166666666666667,0.978,0.012740395456952255,0.018402606315014346,-0.04926460222352497,-0.0003675817649516484,0.03092738688415435,195,-1
rich_latent_t0_pr,rich_latent_typicality,-0.030883713051086732,0.5272222222222221,0.5272222222222221,0.09167965143164532,0.5166666666666667,0.976,0.012743016323960054,0.018405931892732742,-0.04924430267993334,-0.000358409970564785,0.030883713051086732,196,-1
rich_score_angle_t3,rich_score_dynamics,-0.030554919205108548,0.3422222222222222,0.6577777777777778,-0.6307447013604958,0.2833333333333333,0.868,0.016087077008253747,0.027078082078005175,-0.047931935317042686,0.007395817062730741,0.030554919205108548,197,-1
rich_score_t1_h_autocorr,rich_score_spatial,0.030535618003219973,0.8541666666666666,0.8541666666666666,0.9728881104034177,0.85,0.98,0.016694924369603577,0.024398661364653088,0.0021845638820592833,0.06692649409603751,0.030535618003219973,198,1
rich_cond_uncond_normratio_t2,rich_alignment,-0.030464191636419474,0.4691666666666666,0.5308333333333334,-0.15335202548250432,0.4,0.968,0.012411561091934937,0.017060358784443355,-0.04881626085440032,0.0017920513564385968,0.030464191636419474,199,-1
rich_latent_t2_median,rich_latent_typicality,0.030430246791307864,0.7849999999999999,0.7849999999999999,0.8377517176916572,0.8166666666666667,0.992,0.010831173750578073,0.01410106416735912,0.004238563032919936,0.047728046442445465,0.030430246791307864,200,1
rich_latent_step_late,rich_latent_geometry,0.030352046571812466,0.888611111111111,0.888611111111111,1.3281619478955704,0.9,1.0,0.004279101737505758,0.005551719318259235,0.020009823724118095,0.0369865150684219,0.030352046571812466,201,1
rich_dz_crosscos_1_3,rich_crosstime,0.030297046886477254,0.7594444444444444,0.7594444444444444,0.8347415944903492,0.7666666666666667,1.0,0.007578515395559793,0.009929334887218387,0.009587219818564106,0.03862046626535825,0.030297046886477254,202,1
rich_guidance_dz_orthfrac_late,rich_alignment,0.030041900663406822,0.6372222222222222,0.6372222222222222,0.40182984406834904,0.6333333333333333,0.982,0.013586246421242032,0.018445833297785274,0.0016935931029295657,0.05617026985797099,0.030041900663406822,203,1
rich_latent_turn_angle_early,rich_latent_geometry,-0.029874817289592327,0.335,0.665,-0.4070823612897975,0.31666666666666665,0.988,0.009933849847462234,0.014733816176498084,-0.03900769438956343,-0.0020086385137108986,0.029874817289592327,204,-1
